track_id,artist,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2pAD0PKMUMtxlMvz33tYzB,The Strokes,Is This It,Is This It,61,151333,False,0.6859504132231407,0.6789909475447209,5,0.759960021099975,1,0.031185031185031187,0.14974874371859295,4.84e-05,0.3367609254498714,0.8179043743641914,0.4462116951508025,4,garage
55N8cxpE1QDoeaaNqUnoZ2,The Strokes,The New Abnormal,Bad Decisions,64,293360,False,0.3863636363636364,0.9219978003379696,0,0.895804991809878,1,0.058212058212058215,0.013567839195979899,0.204,0.267866323907455,0.399796541200407,0.7121436771725642,4,garage
2mDYYGaGd9uXKkK2YhDA3i,The Strokes,The New Abnormal,Brooklyn Bridge To Chorus,64,235946,False,0.6487603305785125,0.5709879018588324,0,0.8820067186762541,1,0.06528066528066528,0.006050251256281407,9.21e-05,0.06560411311053985,0.4750762970498475,0.5572835569767929,4,garage
6u0x5ad9ewHvs3z6u9Oe3c,The Strokes,Angles,Under Cover of Darkness,68,235546,False,0.3615702479338843,0.7749936548210661,11,0.8968044643105028,1,0.056133056133056136,0.004351758793969849,0.283,0.04946015424164524,0.5981688708036623,0.9289655076249484,4,garage
6mVD1SfTvlFAPVi7txFL5H,The Strokes,Angles,Machu Picchu,64,209626,False,0.7179752066115703,0.816994839254467,1,0.8432216330270135,1,0.0685031185031185,0.013266331658291455,0.097,0.04174807197943445,0.8891149542217701,0.4880989453820376,4,garage
7lu6YLrlB1MU7HW8DJSuPa,The Strokes,The New Abnormal,At The Door,60,310373,False,0.4710743801652893,0.3229809080616074,10,0.8024098392515061,1,0.03305613305613306,0.8623115577889446,0.00913,0.13007712082262207,0.3692777212614446,0.5433583237663201,4,garage
2LMloFiV7DHpBhITOaBSam,The Strokes,Is This It,Hard To Explain,63,224426,False,0.41942148760330583,0.6819910321471067,7,0.8158194286348871,1,0.06070686070686071,0.0004150753768844221,0.849,0.08267352185089974,0.6337741607324517,0.38343194716219925,4,garage
6Yu1OL8I0D4vjOzYdsXYGK,The Strokes,Room On Fire,12:51,65,153133,False,0.465909090909091,0.888996869711726,4,0.8836447430522779,1,0.0393970893970894,0.31356783919597986,0.8,0.5537275064267353,0.602238046795524,0.674211825293169,4,garage
7bfocP7GYoLOutUYpTI8tx,The Strokes,Comedown Machine,Welcome To Japan,63,230826,False,0.7283057851239669,0.6659905809343825,2,0.7894722229934201,0,0.0314968814968815,0.0023417085427135677,0.0149,0.15886889460154238,0.6571719226856563,0.5764934998535899,4,garage
2lffRiAET2Xt6BNb4EmkS2,The Strokes,Comedown Machine,80's Comedown Machine,55,298613,False,0.5041322314049588,0.5029859842047546,0,0.7433854354646159,1,0.03388773388773389,0.00585929648241206,0.809,0.08380462724935733,0.3865717192268566,0.6694662768592929,4,garage
5ncofiedz9Ej6YkvvXMKVn,The Strokes,The New Abnormal,Not The Same Anymore,59,337333,False,0.36466942148760334,0.6129890862922335,9,0.8263971792664981,1,0.032224532224532226,0.385929648241206,0.0123,0.0858611825192802,0.28687690742624616,0.824428651771563,4,garage
4KC2Z9dL4jL61Ys35N6srg,The Strokes,Is This It,Barely Legal,57,234733,True,0.4411157024793389,0.8859967851093402,0,0.8151808767594879,1,0.038461538461538464,0.004020100502512562,0.0532,0.07341902313624678,0.8718209562563581,0.7325574369390516,4,garage
1EsgUWQsxGBwnu3NATDjiU,The Strokes,Is This It,The Modern Age,57,208306,False,0.5475206611570249,0.8899968979125212,2,0.8224548155140342,1,0.0340956340956341,0.012462311557788944,0.759,0.12699228791773776,0.8830111902339777,0.6784042686696197,4,garage
718purgMpFb2Axhuz0Hbq1,The Strokes,Comedown Machine,Chances,56,216786,False,0.5795454545454547,0.5689878454572419,6,0.7213970404508732,1,0.030041580041580043,0.36683417085427134,0.611,0.09203084832904884,0.5391658189216685,0.48201478975035905,4,garage
4ileLT7ldd2uX8bMemWqbm,The Strokes,Angles,Life Is Simple in the Moonlight,59,255240,False,0.5320247933884298,0.6959914269582402,6,0.8275909936422443,0,0.03253638253638254,0.012663316582914572,0.000345,0.07413881748071979,0.5218718209562564,0.6269747942123831,4,garage
78Gzxi27GuNHTfkn2BylG4,The Strokes,Room On Fire,What Ever Happened?,62,169506,False,0.5650826446280993,0.595988606878714,11,0.8223992892639995,1,0.03523908523908524,8.060301507537687e-05,0.739,0.26066838046272495,0.5940996948118006,0.5399513825302465,4,garage
3mYCd23hPxJW5okSvMoy3x,The Strokes,First Impressions Of Earth,Heart In a Cage,63,206173,False,0.4318181818181818,0.8569959672862776,8,0.8476914961548071,1,0.041995841995842,2.743718592964824e-06,0.805,0.3583547557840617,0.12207527975584945,0.6508047910982622,4,garage
7G8hUONVhvJnkD3Ak8mNF1,The Strokes,Is This It,Soma,54,153933,False,0.5175619834710744,0.7149919627733502,0,0.7852522279907825,1,0.03128898128898129,0.07778894472361808,0.00603,0.04709511568123394,0.5106815869786369,0.6924085168882961,4,garage
2ThdB23G9Rgf1ExndFGEEg,The Strokes,Comedown Machine,Tap Out,56,222360,False,0.7613636363636365,0.7449928087972082,9,0.8251756017657347,1,0.03648648648648649,0.017688442211055276,0.381,0.2946015424164524,0.6398779247202442,0.5391101050899609,4,garage
5GKVcvTgnFYtfh25qKQtRg,The Strokes,Comedown Machine,One Way Trigger,59,242293,False,0.5330578512396695,0.9419983643538749,2,0.8760098836725061,1,0.037422037422037424,0.0001829145728643216,0.464,0.09922879177377893,0.9806714140386572,0.44618380750084824,4,garage
37ZgsOy8t4vMnGtMExr6ah,The Strokes,Future Present Past,Threat of Joy,57,264724,True,0.609504132231405,0.7039916525646024,0,0.7942474804964046,1,0.029521829521829523,0.22412060301507536,0.0825,0.0858611825192802,0.7029501525940997,0.6412672148139197,4,garage
4pXyK9GW7fuT645U0DLYYF,The Strokes,Is This It,"Alone, Together",52,188800,False,0.5278925619834711,0.8549959108846871,7,0.8305061217690662,1,0.031912681912681914,0.00785929648241206,0.89,0.05131105398457583,0.9786368260427264,0.6645859381173048,4,garage
3kKb3U3a8jmUJQB9ypE1Jl,The Strokes,Room On Fire,Under Control,58,187306,False,0.41942148760330583,0.7199921037773266,1,0.8611843749132402,1,0.03024948024948025,0.3557788944723618,0.795,0.035578406169665816,0.6520854526958292,0.4245243993697391,4,garage
7eX5SypK35V8Y9d9pS6rWy,The Strokes,Room On Fire,I Can't Win,57,162040,False,0.487603305785124,0.7459928369980035,11,0.8564924067853077,1,0.03336798336798336,0.005839195979899497,0.663,0.08267352185089974,0.4099694811800611,0.45289543525649667,4,garage
6SdAztAqklk1zAmUHhU4N7,The Strokes,Angles,Taken for a Fool,58,203240,False,0.5878099173553719,0.8899968979125212,5,0.8667369999167106,1,0.05810810810810811,0.005979899497487437,0.0112,0.21233933161953725,0.9003051881993898,0.6369725167209702,4,garage
37cb7mzkQKksGm0noGDXeh,The Strokes,Is This It,Trying Your Luck,53,202960,False,0.5185950413223142,0.690991285954264,9,0.7277547960798467,0,0.03232848232848233,0.00915577889447236,0.0149,0.11670951156812341,0.6398779247202442,0.6689596512184579,4,garage
4UF1eupXP9Zz5GpYepyOxI,The Strokes,First Impressions Of Earth,Razorblade,57,208133,False,0.40702479338842984,0.8589960236878681,9,0.8832838224270523,1,0.04251559251559252,0.0020201005025125627,0.233,0.0827763496143959,0.5198372329603256,0.632468661253364,5,garage
0J2OnBNKwt0KICDyDFPUvl,The Strokes,Is This It,Take It Or Leave It,53,196133,False,0.44318181818181823,0.9239978567395603,2,0.8199838973874899,0,0.042203742203742206,0.0005447236180904522,0.353,0.08688946015424164,0.4923702950152594,0.7162664014241295,4,garage
0dy6iXYIF0piirySAzCBwF,The Strokes,Room On Fire,The End Has No End,56,185560,False,0.5485537190082646,0.6599904117296109,1,0.8867819761792387,1,0.034823284823284825,0.0008371859296482411,0.855,0.21233933161953725,0.5422177009155646,0.6322455600537302,4,garage
7xuu4ByQkm8qhnwJQk994r,The Strokes,Is This It,New York City Cops,52,210746,False,0.5392561983471075,0.8529958544830964,0,0.7775340792359587,1,0.03762993762993763,0.07135678391959797,2.82e-05,0.3326478149100257,0.4628687690742625,0.5017127665013549,4,garage
08l9WKDuRyGeStQ9ojTlFh,The Strokes,Room On Fire,Meet Me in the Bathroom,53,176160,False,0.4411157024793389,0.9409983361530796,7,0.8798967211749353,1,0.03492723492723493,6.733668341708542e-05,0.89,0.059331619537275074,0.5971515768056969,0.6505073228320838,4,garage
6lnnaGN20kl0jEYJSxCgU9,The Strokes,Room On Fire,You Talk Way Too Much,53,186266,False,0.3140495867768595,0.9709991821769375,4,0.9006357755628973,1,0.03648648648648649,0.059698492462311556,0.955,0.06210796915167095,0.7070193285859614,0.5942672287577446,4,garage
6y4ySPeb68KGoAi1dk130F,The Strokes,Future Present Past,Oblivius,54,299232,False,0.48347107438016534,0.8879968415109307,8,0.866292789916433,1,0.053742203742203745,0.09618090452261305,0.648,0.1352185089974293,0.439471007121058,0.47854742527271804,4,garage
341863z079BT4EFPiSw9DP,Regina Spektor,The Call,The Call,61,187426,False,0.5991735537190083,0.10097464748505909,10,0.5554013159721258,1,0.030041580041580043,0.9386934673366834,0.000302,0.05892030848329048,0.3072227873855544,0.42297663479728004,3,piano
2n0U2OG5d6TuW5mKx7YrC0,Regina Spektor,Far,Two Birds,73,195840,False,0.5640495867768596,0.49998589960236883,0,0.743635303589772,1,0.0393970893970894,0.8060301507537688,0.00108,0.08997429305912596,0.45676500508647006,0.7014673551817577,4,piano
2JAUBPBVkimRLc5BGhAkfJ,Regina Spektor,Begin to Hope,Samson,56,189506,False,0.506198347107438,0.19297724195822327,11,0.7252283517032676,1,0.043762993762993765,0.8663316582914572,9.74e-06,0.0961439588688946,0.1871820956256358,0.41438259066972194,4,piano
5JYT9U8oafWV5JtTa7hG09,Caj Morgan,Acustic Covers of Popular Songs,The Nights - Acoustic,46,118878,False,0.7933884297520662,0.3309811336679695,6,0.8045475998778422,1,0.030353430353430355,0.5788944723618089,0.0,0.20205655526992286,0.6744659206510683,0.4975342669498813,4,acoustic
5wQci5VCUjdbKnRD61XYwu,Joshua Hyslop,In Deepest Blue (Bonus Track Version),The Flood,60,261640,False,0.5960743801652892,0.44598437675942465,6,0.6752824897970515,1,0.03253638253638254,0.5567839195979899,0.0782,0.09922879177377893,0.26653102746693796,0.37650651409023517,4,acoustic
2xUM2CBmLcvdldtDtPmrfx,Maris Racal,Ate Sandali,Laro Laro Laro,27,174124,False,0.481404958677686,0.13997574731607434,9,0.6260029428912517,1,0.03128898128898129,0.9256281407035175,0.00659,0.34807197943444723,0.3570701932858596,0.6847719487424995,3,acoustic
1d39v4V4DmrrLiFX4DKHBv,Ciaran Lavery,Not Nearly Dark,Shame,53,251960,False,0.6394628099173555,0.29898023124252104,2,0.7752019767345012,1,0.029002079002079004,0.850251256281407,4.99e-05,0.22982005141388173,0.31536113936927773,0.5363957071610838,4,acoustic
0gVbkmFqq5fIkXtJJ3UTfM,Boyce Avenue;Rachel Grae,Let It Go,Let It Go,51,255688,False,0.6188016528925621,0.34898164128228415,1,0.7328632110830394,1,0.03128898128898129,0.8231155778894471,0.0,0.09511568123393316,0.45167853509664296,0.6874909946130358,4,acoustic
3c8k1iPo45JM4fKvIfumwh,Aoi Teshima,Highlights from Aoi Works II,こころをこめて,45,297266,False,0.48347107438016534,0.25397896220673427,6,0.6615119797884449,1,0.0314968814968815,0.9427135678391958,0.000442,0.08997429305912596,0.2461851475076297,0.6314786496799892,4,acoustic
0RRZxVYjfY3jWT4XiYAW7k,Boyce Avenue,"Cover Sessions, Vol. 4",Rise,49,202167,False,0.5867768595041323,0.17697679074549905,2,0.6771148560481968,1,0.03887733887733888,0.9346733668341708,0.0,0.07300771208226221,0.36012207527975587,0.48255859892446634,4,acoustic
6oz8T0xhXzkEVxyelC3Hc3,Rosi Golan,Lead Balloon,Can't Go Back,41,227413,False,0.5774793388429753,0.24097859559639584,3,0.693467336683417,1,0.030041580041580043,0.9678391959798994,2.3e-05,0.1722365038560411,0.14445574771108852,0.5527146303259601,4,acoustic
0P2HFqXUhqvdZ2bS8doDjR,Matt Johnson,Covers,Havana - Acoustic,53,141142,False,0.8336776859504134,0.4029831641252284,2,0.747022404841889,0,0.03284823284823285,0.9055276381909547,0.0,0.10334190231362467,0.9664292980671414,0.48820584804019546,4,acoustic
28WClWvliFajAplluwtX2J,Jason Mraz,YES!,Long Drive,43,230746,False,0.5444214876033059,0.5779880992643993,7,0.7500485854687803,1,0.033991683991683994,0.1979899497487437,3.34e-05,0.08483290488431876,0.4120040691759919,0.6885181897196826,4,acoustic
4E73Motq88LCg5Oy42uynU,Phillip LaRue,You,Sweet Love,46,267862,False,0.5650826446280993,0.3279810490655837,8,0.6815291929259557,1,0.03336798336798336,0.16381909547738693,0.0926,0.0708483290488432,0.18921668362156666,0.650521266657061,4,acoustic
56twDecxsQon61crfEXrA5,Mother's Daughter;Beck Pete,Hollywood's Bleeding,Hollywood's Bleeding,40,217777,False,0.6756198347107439,0.13497560631209804,6,0.6977150948110719,0,0.034303534303534305,0.9427135678391958,0.0,0.08102827763496144,0.16276703967446593,0.4649196603284236,4,acoustic
3InBIgygsMQ90Oc2Izt1mg,Takehara Pistol,PEACE OUT,一等賞,29,133840,False,0.6807851239669422,0.8299952058648055,5,0.8608512174130319,1,0.04625779625779626,0.5909547738693467,0.0,0.09408740359897172,0.9532044760935912,0.590353661880836,4,acoustic
5ctBsVOClsptyjkQkBLBn4,Adam Christopher;Dan Berk,"10,000 Hours (Acoustic)","10,000 Hours - Acoustic",53,169058,False,0.5392561983471075,0.38198257190852786,10,0.8023820761264887,1,0.032224532224532226,0.39095477386934674,0.0,0.11670951156812341,0.5279755849440488,0.7895040181455643,4,acoustic
0I0l2Oo5zjpCEphpDJL0Pm,Motohiro Hata,言ノ葉,Rain - Long Ver.,44,447306,False,0.6074380165289257,0.6039888324850761,9,0.7791443404869651,1,0.02494802494802495,0.34472361809045227,6.86e-05,0.23907455012853468,0.3570701932858596,0.42770359146451997,4,acoustic
7lLKxcNeJtDTWVRKHovLEC,Aron Wright,Build It Better,Build It Better,51,234473,False,0.5433884297520662,0.33298119006956,4,0.6287237291429523,1,0.03264033264033264,0.914572864321608,0.168,0.09408740359897172,0.16174974567650052,0.4413267084671553,4,acoustic
03yc0G2OoH1Eeyu7Piy8fK,Jason Mraz,I'm Yours,I'm Yours,60,243494,False,0.7159090909090909,0.42998392554670045,11,0.7293650573308531,1,0.04594594594594595,0.5678391959798994,0.0,0.07537275064267351,0.7436419125127163,0.7018438384561397,4,acoustic
2WihaIEZnX9dNRinCebwUj,Boyce Avenue;Jennel Garcia,"Cover Sessions, Vol. 5",Shallow,52,213900,False,0.6704545454545455,0.3359812746719458,7,0.8007718148754823,1,0.033471933471933474,0.785929648241206,0.0,0.07681233933161954,0.3428280773143439,0.446146623967576,4,acoustic
72R0X0h8YaxYNpegeoOl0M,Parachute,The Way It Was,Kiss Me Slowly,61,235813,False,0.4855371900826447,0.8009943880417429,9,0.8117937755073711,1,0.03659043659043659,0.07618090452261307,3.53e-05,0.20411311053984574,0.4384537131230926,0.8083700133395926,4,acoustic
6wVxhM5GJiZCro0xPWox6g,Bailey Pelkman;Randy Rektor,Acoustic Duets,I Just Called To Say I Love You,54,189646,False,0.7706611570247934,0.25697904680912004,0,0.7159554679474721,1,0.032432432432432434,0.7758793969849246,0.0,0.08997429305912596,0.3540183112919634,0.6136770331258803,4,acoustic
6kChpaCoPoh7WY84iSpWk9,Greatman Takit,Energy (Afropop Gospel Vol 1),Story,20,190546,False,0.8729338842975207,0.8489957416799154,8,0.8300063855187539,0,0.16943866943866945,0.7145728643216079,0.0,0.31825192802056557,0.821973550356053,0.4967394689261861,4,afrobeat
2TPCINjlzZ9Hbp0tCRQC2b,BaianaSystem,BaianaSystem,O Carnaval Quem É Que Faz?,29,263146,False,0.6229338842975207,0.8489957416799154,11,0.7426358310891473,0,0.04074844074844075,0.10050251256281406,0.138,0.08894601542416453,0.6856561546286878,0.6647811516669843,4,afrobeat
4Ic3yQiH5UmyyevTsp08tY,Akalé Wubé;Manu Dibango,Sost,Anbessa,49,221720,False,0.847107438016529,0.4729851381808967,10,0.7875288042422055,0,0.047193347193347196,0.2944723618090452,0.861,0.11979434447300773,0.6561546286876908,0.558059763233852,4,afrobeat
77r13JXhYWifX2up1zcecR,Jackie Mittoo,The Keyboard King at Studio One,Drum Song,20,264133,False,0.71900826446281,0.4149835025347715,6,0.6412171354007606,1,0.0393970893970894,0.16984924623115577,0.847,0.07125964010282777,0.6480162767039676,0.4452774588773362,4,afrobeat
3H4VxEjsbVroJdqIYkWE3z,Plastilina Mosh,Juan Manuel,Shampoo,28,139133,False,0.7396694214876034,0.5089861534095262,2,0.7979122129986951,1,0.07827442827442828,0.6864321608040201,0.891,0.0708483290488432,0.3804679552390641,0.7906938912102776,4,afrobeat
5gXeGIJCGNycRlkoBIpBeJ,J Prince,Om3ga: Krng the Mixtape,Must Reach,17,184800,False,0.834710743801653,0.7779937394234518,6,0.8571864849107415,1,0.08388773388773389,0.19899497487437184,0.0,0.08380462724935733,0.6236012207527976,0.46483599737856096,4,afrobeat
3vkQehpUmpIPXNeuQeFeDC,Sarah Téibo,Never Leave Me,Never Leave Me,19,187000,False,0.7469008264462811,0.5579875352484941,5,0.7815874954884922,0,0.028066528066528068,0.3457286432160803,1.4e-06,0.09820051413881749,0.5564598168870805,0.4833069175315712,4,afrobeat
0AAk1eycDCCsCe3AP7NKhq,The New Mastersounds;Eddie Roberts;Lamar Williams Jr.,The Deplar Effect,Before,21,244560,False,0.5991735537190083,0.5489872814413368,4,0.6464366029040228,0,0.0393970893970894,0.16683417085427135,0.000344,0.0732133676092545,0.6398779247202442,0.669726561592199,4,afrobeat
7uiNQlqo95kRej5PcPrq4U,A Mose,Faraway,Faraway,16,171702,False,0.7241735537190083,0.7389926395924366,3,0.8455814986534884,0,0.06081081081081082,0.08592964824120602,0.00369,0.07115681233933162,0.2512716174974568,0.4693537966711442,4,afrobeat
52hUjVBhWrlWt5ErW13yNf,The Polyversal Souls;Sir Frank Karikari,Siakwaa / Nana Agyei (Medley) (feat. Sir Frank Karikari),Odo Agye Gye Me,16,217652,False,0.8398760330578513,0.6929913423558545,0,0.7869735417418584,1,0.29209979209979214,0.1628140703517588,2.61e-05,0.15269922879177378,0.8687690742624619,0.5308228251118993,4,afrobeat
2lXOcxoc8Ye5AXIG7Lhpey,Los Amigos Invisibles,El Paradise,Cara E' Pasmao',19,202346,False,0.7386363636363636,0.9249978849403555,5,0.8810350093006468,0,0.03284823284823285,0.01557788944723618,0.0779,0.14241645244215936,0.9135300101729401,0.4787658785306927,4,afrobeat
6PJ11hU6MSUwm8aB0SYXO0,Los Amigos Invisibles,The Venezuelan Zinga Son Vol. 1,Playa Azul,21,279800,False,0.6497933884297521,0.7449928087972082,1,0.7628751492267969,1,0.04158004158004158,0.2301507537688442,0.266,0.04411311053984576,0.7161749745676501,0.8179401252155484,4,afrobeat
01WVTVy1SxkOJ9wtwSioWL,Warsaw Afrobeat Orchestra;Bosq,Only Now,Only Now - Bosq Remix,18,400000,False,0.8140495867768597,0.9169976593339934,10,0.8138204836336378,0,0.04303534303534304,0.11758793969849246,0.741,0.06663239074550129,0.7599186164801628,0.5065838093600249,4,afrobeat
0Xe9Yb3MKkQvJuxgBXMleu,Höröyá,Gri Gri Bá,Gri Gri Bá Dön,18,345022,False,0.7923553719008265,0.8369954032703723,5,0.8690413392931507,0,0.050623700623700627,0.0985929648241206,0.918,0.03701799485861182,0.5015259409969481,0.6319899232624833,4,afrobeat
7DFA3k0QQtvAkItuNAwKh4,Monophonics;Kelly Finnigan,It's Only Us,Last One Standing,53,436840,False,0.6074380165289257,0.5759880428628087,6,0.7973847136233654,0,0.03814968814968816,0.21909547738693466,0.0357,0.1568123393316195,0.671414038657172,0.6003049049728328,4,afrobeat
3Nb27pwwcFmJhP6INhri4z,BaianaSystem;Orquestra Afrosinfônica,Fogo (Versão Estendida),Fogo (Versão Estendida),36,250354,False,0.47004132231404966,0.7379926113916413,7,0.8006885255004303,0,0.037214137214137216,0.16180904522613065,0.0678,0.0823650385604113,0.3407934893184131,0.5826241349018587,5,afrobeat
1CppY4y3oYEv6NIC4w9irf,La Misa Negra,La Misa Negra,Acosadora - Radio Edit,28,232826,False,0.6549586776859505,0.8919969543141117,9,0.8681806824176129,0,0.05395010395010395,0.018391959798994974,0.000177,0.21953727506426735,0.6592065106815871,0.46478487002031155,4,afrobeat
4fYTQfOVDBxlPrugtBgtIt,Calle 13,Los De Atrás Vienen Conmigo,Fiesta de Locos,21,267533,False,0.8006198347107439,0.9219978003379696,9,0.8551042505344402,1,0.2983367983367983,0.28643216080402006,0.0,0.0816452442159383,0.7243133265513734,0.48842894923982916,4,afrobeat
0eaOuJKKnxlUoQqgMnEait,Bixiga 70,Bixiga 70 (2011),Desengano da Vista,31,406573,False,0.5526859504132232,0.6439899605168866,0,0.7509647685943529,0,0.04594594594594595,0.5457286432160804,0.918,0.07650385604113111,0.7568667344862666,0.6965963123230878,4,afrobeat
6VvvT2WJCQFVlqyQ2fWXIN,Samuca e a Selva;Onã,Ditados Populares Dançantes,Haja Axé,20,283645,False,0.7241735537190083,0.7219921601789171,6,0.7897220911185763,0,0.11434511434511435,0.040904522613065326,0.00188,0.05902313624678662,0.8626653102746694,0.836341326243673,4,afrobeat
6dr4yfIX1gO7to68cDcCsp,Patricio Rey y sus Redonditos de Ricota,La Mosca y la Sopa,Toxi-Taxi,47,219333,False,0.5950413223140496,0.8579959954870728,7,0.8132929842583081,1,0.07224532224532225,0.0007608040201005024,0.00604,0.293573264781491,0.7161749745676501,0.5203835481457036,4,alt-rock
0QnONzv3TvHAWk294h6DaQ,Pearl Jam,Last Kiss,Last Kiss,71,195466,False,0.6425619834710744,0.6919913141550592,7,0.7966906354979316,1,0.028690228690228692,0.36482412060301506,0.000158,0.17840616966580974,0.787385554425229,0.5208158067199941,4,alt-rock
0cHFnnobCebrFG3PlfOkiR,Blur,Maintain Your Mojo,Song 2 - 2012 Remaster,0,121160,False,0.6962809917355373,0.7889940496321998,8,0.7985507648740942,1,0.07027027027027027,0.0017889447236180901,0.00708,0.05737789203084834,0.9338758901322484,0.6033121232262293,4,alt-rock
5Xak5fmy089t0FYmh3VJiY,Pearl Jam,Ten,Black,74,342653,False,0.37190082644628103,0.6839910885486972,4,0.8109331186318331,0,0.03201663201663202,0.3246231155778894,0.0,0.3295629820051414,0.20345879959308244,0.3585886989946503,4,alt-rock
3SWqGa1J0M7hSBUDM0KePD,The Score,ATLAS,Legend,71,189120,False,0.6208677685950413,0.7569931472067514,2,0.8974430161859018,1,0.029106029106029108,0.013969849246231153,8.85e-05,0.054704370179948586,0.4699898270600204,0.3811358639826353,4,alt-rock
5pRElcsPZrgZXkoON2o5Go,Skillet,Comatose,Comatose,67,230426,False,0.37086776859504134,0.9549987309642133,4,0.9257058774535661,0,0.12474012474012475,0.001165829145728643,0.0,0.3388174807197943,0.4537131230925738,0.7903034641109185,4,alt-rock
3U6726RPDdw6JshdT9fGFM,KALEO,Relaxing Pop,Way Down We Go,1,213706,False,0.5082644628099174,0.5059860688071404,10,0.7674838279796773,0,0.12266112266112267,0.5829145728643215,0.00032,0.08688946015424164,0.3438453713123093,0.7600407159689332,4,alt-rock
2u9FerEIRu8IbfHUbPjERP,Sanctus Real,Changed,Confidence,58,181812,False,0.46694214876033063,0.8179948674552623,9,0.8627668730392293,1,0.04438669438669439,0.041306532663316575,0.0,0.10848329048843187,0.3794506612410987,0.7766106279833975,4,alt-rock
4AXAS26dUVTnCnubySfkbv,Arrested Youth,Sobville (Episode I),The Kid I Used to Know,66,145801,True,0.6601239669421488,0.7759936830218613,9,0.8622116105388822,1,0.08617463617463618,0.07346733668341708,1.97e-06,0.16503856041131104,0.27161749745676506,0.74414010755337,4,alt-rock
2OYM8AomneL1lq8LjsT3bv,Los Rodriguez,Música para casa,100 Pajaros Volando,0,261600,False,0.3233471074380166,0.6629904963319967,2,0.775979344234987,1,0.031392931392931395,0.03939698492462311,0.0,0.1557840616966581,0.404883011190234,0.7556484111011439,3,alt-rock
0g8gKLBFY1Y16Zyrc9fuKA,Red Hot Chili Peppers,Return of the Dream Canteen,In the Snow,60,355397,False,0.7241735537190083,0.34698158488069364,8,0.677059329798162,0,0.03097713097713098,0.5768844221105527,0.000107,0.04226221079691517,0.45066124109867756,0.4017308934738252,4,alt-rock
0KzAbK6nItSqNh8q70tb0K,Pixies,Death to the Pixies,Where Is My Mind?,77,229226,False,0.5299586776859505,0.44198426395624363,4,0.6145922985091201,1,0.03565488565488566,0.007346733668341708,0.000838,0.07023136246786632,0.24720244150559514,0.37741751065540624,4,alt-rock
