track_id,artist,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,acoustic_electric,mood_index,vocal_prominence,rhythmic_intensity,sonic_density
2mDYYGaGd9uXKkK2YhDA3i,The Strokes,The New Abnormal,Brooklyn Bridge To Chorus,64,235946,False,0.6487603305785125,0.5709879018588324,0,0.8820067186762541,1,0.0652806652806652,0.0060502512562814,9.21e-05,0.0656041131105398,0.4750762970498475,0.5572835569767929,4,garage,-0.564937650602551,0.27126281807535585,1.0651885652806652,0.36154346465023346,1.4529946205350865
6u0x5ad9ewHvs3z6u9Oe3c,The Strokes,Angles,Under Cover of Darkness,68,235546,False,0.3615702479338843,0.7749936548210661,11,0.8968044643105028,1,0.0561330561330561,0.0043517587939698,0.283,0.0494601542416452,0.5981688708036623,0.9289655076249484,4,garage,-0.7706418960270963,0.46357707938432036,0.7731330561330562,0.3358862889139793,1.671798119131569
6mVD1SfTvlFAPVi7txFL5H,The Strokes,Angles,Machu Picchu,64,209626,False,0.7179752066115703,0.816994839254467,1,0.8432216330270135,1,0.0685031185031185,0.0132663316582914,0.097,0.0417480719794344,0.8891149542217701,0.4880989453820376,4,garage,-0.8037285075961756,0.7264023291031579,0.9715031185031185,0.35044294115755803,1.6602164722814805
7lu6YLrlB1MU7HW8DJSuPa,The Strokes,The New Abnormal,At The Door,60,310373,False,0.4710743801652893,0.3229809080616074,10,0.8024098392515061,1,0.033056133056133,0.8623115577889446,0.00913,0.130077120822622,0.3692777212614446,0.5433583237663201,4,garage,0.5393306497273372,0.11926965373994251,1.0239261330561331,0.2559621855758698,1.1253907473131135
2LMloFiV7DHpBhITOaBSam,The Strokes,Is This It,Hard To Explain,63,224426,False,0.4194214876033058,0.6819910321471067,7,0.8158194286348871,1,0.0607068607068607,0.0004150753768844,0.849,0.0826735218508997,0.6337741607324517,0.3834319471621992,4,garage,-0.6815759567702222,0.43222829402609103,0.21170686070686073,0.16081959767340173,1.4978104607819938
6Yu1OL8I0D4vjOzYdsXYGK,The Strokes,Room On Fire,12:51,65,153133,False,0.465909090909091,0.888996869711726,4,0.8836447430522779,1,0.0393970893970894,0.3135678391959798,0.8,0.5537275064267353,0.602238046795524,0.674211825293169,4,garage,-0.5754290305157461,0.5353877384225247,0.23939708939708937,0.31412141860249926,1.772641612764004
7bfocP7GYoLOutUYpTI8tx,The Strokes,Comedown Machine,Welcome To Japan,63,230826,False,0.7283057851239669,0.6659905809343825,2,0.7894722229934201,0,0.0314968814968815,0.0023417085427135,0.0149,0.1588688946015423,0.6571719226856563,0.5764934998535899,4,garage,-0.6636488723916689,0.4376703105631853,1.0165968814968815,0.4198635510297323,1.4554628039278026
2lffRiAET2Xt6BNb4EmkS2,The Strokes,Comedown Machine,80's Comedown Machine,55,298613,False,0.5041322314049588,0.5029859842047546,0,0.7433854354646159,1,0.0338877338877338,0.005859296482412,0.809,0.0838046272493573,0.3865717192268566,0.6694662768592929,4,garage,-0.4971266877223426,0.19444015666104453,0.22488773388773375,0.3374995280034453,1.2463714196693705
5ncofiedz9Ej6YkvvXMKVn,The Strokes,The New Abnormal,Not The Same Anymore,59,337333,False,0.3646694214876033,0.6129890862922335,9,0.8263971792664981,1,0.0322245322245322,0.385929648241206,0.0123,0.0858611825192802,0.2868769074262461,0.824428651771563,4,garage,-0.22705943805102746,0.17585241336155624,1.0199245322245323,0.3006439194993406,1.4393862655587317
4KC2Z9dL4jL61Ys35N6srg,The Strokes,Is This It,Barely Legal,57,234733,True,0.4411157024793389,0.8859967851093402,0,0.8151808767594879,1,0.0384615384615384,0.0040201005025125,0.0532,0.0734190231362467,0.8718209562563581,0.7325574369390516,4,garage,-0.8819766846068278,0.7724305644340841,0.9852615384615384,0.32314258840183374,1.7011776618688281
1EsgUWQsxGBwnu3NATDjiU,The Strokes,Is This It,The Modern Age,57,208306,False,0.5475206611570249,0.8899968979125212,2,0.8224548155140342,1,0.0340956340956341,0.0124623115577889,0.759,0.1269922879177377,0.8830111902339777,0.6784042686696197,4,garage,-0.8775345863547324,0.7858772201302833,0.2750956340956341,0.3714403537137381,1.7124517134265553
718purgMpFb2Axhuz0Hbq1,The Strokes,Comedown Machine,Chances,56,216786,False,0.5795454545454547,0.5689878454572419,6,0.7213970404508732,1,0.03004158004158,0.3668341708542713,0.611,0.0920308483290488,0.5391658189216685,0.482014789750359,4,garage,-0.20215367460297062,0.3067787976524296,0.41904158004158,0.2793494804235036,1.290384885908115
4ileLT7ldd2uX8bMemWqbm,The Strokes,Angles,Life Is Simple in the Moonlight,59,255240,False,0.5320247933884298,0.6959914269582402,6,0.8275909936422443,0,0.0325363825363825,0.0126633165829145,0.000345,0.0741388174807197,0.5218718209562564,0.6269747942123831,4,garage,-0.6833281103753257,0.3632183133566401,1.0321913825363824,0.3335661353505964,1.5235824206004844
78Gzxi27GuNHTfkn2BylG4,The Strokes,Room On Fire,What Ever Happened?,62,169506,False,0.5650826446280993,0.595988606878714,11,0.8223992892639995,1,0.0352390852390852,8.060301507537687e-05,0.739,0.2606683804627249,0.5940996948118006,0.5399513825302465,4,garage,-0.5959080038636386,0.3540766494579542,0.2962390852390852,0.30511715521079025,1.4183878961427134
3mYCd23hPxJW5okSvMoy3x,The Strokes,First Impressions Of Earth,Heart In a Cage,63,206173,False,0.4318181818181818,0.8569959672862776,8,0.8476914961548071,1,0.041995841995842,2.743718592964824e-06,0.805,0.3583547557840617,0.1220752797558494,0.6508047910982622,4,garage,-0.8569932235676846,0.1046180224561071,0.23699584199584195,0.2810293416106132,1.7046874634410847
7G8hUONVhvJnkD3Ak8mNF1,The Strokes,Is This It,Soma,54,153933,False,0.5175619834710744,0.7149919627733502,0,0.7852522279907825,1,0.0312889812889812,0.077788944723618,0.00603,0.0470951156812339,0.5106815869786369,0.6924085168882961,4,garage,-0.6372030180497322,0.3651332302260649,1.0252589812889812,0.3583643253729714,1.5002441907641328
2ThdB23G9Rgf1ExndFGEEg,The Strokes,Comedown Machine,Tap Out,56,222360,False,0.7613636363636365,0.7449928087972082,9,0.8251756017657347,1,0.0364864864864864,0.0176884422110552,0.381,0.2946015424164524,0.6398779247202442,0.5391101050899609,4,garage,-0.7273043665861529,0.47670445242466325,0.6554864864864864,0.4104588300116749,1.570168410562943
5GKVcvTgnFYtfh25qKQtRg,The Strokes,Comedown Machine,One Way Trigger,59,242293,False,0.5330578512396695,0.9419983643538749,2,0.8760098836725061,1,0.0374220374220374,0.0001829145728643,0.464,0.0992287917737789,0.9806714140386572,0.4461838075008482,4,garage,-0.9418154497810105,0.9237908679930167,0.5734220374220375,0.23784178168433648,1.818008248026381
37ZgsOy8t4vMnGtMExr6ah,The Strokes,Future Present Past,Threat of Joy,57,264724,True,0.609504132231405,0.7039916525646024,0,0.7942474804964046,1,0.0295218295218295,0.2241206030150753,0.0825,0.0858611825192802,0.7029501525940997,0.6412672148139197,4,garage,-0.4798710495495271,0.49487103959525963,0.9470218295218295,0.3908550172936081,1.498239133061007
4pXyK9GW7fuT645U0DLYYF,The Strokes,Is This It,"Alone, Together",52,188800,False,0.5278925619834711,0.8549959108846871,7,0.8305061217690662,1,0.0319126819126819,0.007859296482412,0.89,0.0513110539845758,0.9786368260427264,0.6645859381173048,4,garage,-0.8471366144022751,0.8367304845076999,0.1419126819126819,0.35082997353093265,1.6855020326537533
3kKb3U3a8jmUJQB9ypE1Jl,The Strokes,Room On Fire,Under Control,58,187306,False,0.4194214876033058,0.7199921037773266,1,0.8611843749132402,1,0.0302494802494802,0.3557788944723618,0.795,0.0355784061696658,0.6520854526958292,0.4245243993697391,4,garage,-0.3642132093049648,0.46949637692906043,0.23524948024948017,0.17805465510755586,1.5811764786905669
7eX5SypK35V8Y9d9pS6rWy,The Strokes,Room On Fire,I Can't Win,57,162040,False,0.487603305785124,0.7459928369980035,11,0.8564924067853077,1,0.0333679833679833,0.0058391959798994,0.663,0.0826735218508997,0.4099694811800611,0.4528954352564966,4,garage,-0.7401536410181041,0.3058342963481134,0.37036798336798327,0.22083331140606036,1.602485243783311
6SdAztAqklk1zAmUHhU4N7,The Strokes,Angles,Taken for a Fool,58,203240,False,0.5878099173553719,0.8899968979125212,5,0.8667369999167106,1,0.0581081081081081,0.0059798994974874,0.0112,0.2123393316195372,0.9003051881993898,0.6369725167209702,4,garage,-0.8840169984150338,0.8012688246720056,1.0469081081081082,0.37441876241139677,1.756733897829232
37cb7mzkQKksGm0noGDXeh,The Strokes,Is This It,Trying Your Luck,53,202960,False,0.5185950413223142,0.690991285954264,9,0.7277547960798467,0,0.0323284823284823,0.0091557788944723,0.0149,0.1167095115681234,0.6398779247202442,0.6689596512184579,4,garage,-0.6818355070597917,0.4421500700561872,1.0174284823284823,0.34691915796659706,1.4187460820341107
4UF1eupXP9Zz5GpYepyOxI,The Strokes,First Impressions Of Earth,Razorblade,57,208133,False,0.4070247933884298,0.8589960236878681,9,0.8832838224270523,1,0.0425155925155925,0.0020201005025125,0.233,0.0827763496143959,0.5198372329603256,0.632468661253364,5,garage,-0.8569759231853556,0.4465381160778236,0.8095155925155925,0.25743042617130724,1.7422798461149203
0J2OnBNKwt0KICDyDFPUvl,The Strokes,Is This It,Take It Or Leave It,53,196133,False,0.4431818181818182,0.9239978567395604,2,0.8199838973874899,0,0.0422037422037422,0.0005447236180904,0.353,0.0868894601542416,0.4923702950152594,0.7162664014241295,4,garage,-0.9234531331214699,0.45494909731632477,0.6892037422037423,0.3174362460856937,1.7439817541270504
0dy6iXYIF0piirySAzCBwF,The Strokes,Room On Fire,The End Has No End,56,185560,False,0.5485537190082646,0.6599904117296109,1,0.8867819761792387,1,0.0348232848232848,0.0008371859296482,0.855,0.2123393316195372,0.5422177009155646,0.6322455600537302,4,garage,-0.6591532257999627,0.35785848367434653,0.1798232848232848,0.3468206532939368,1.5467723879088497
7xuu4ByQkm8qhnwJQk994r,The Strokes,Is This It,New York City Cops,52,210746,False,0.5392561983471075,0.8529958544830964,0,0.7775340792359587,1,0.0376299376299376,0.0713567839195979,2.82e-05,0.3326478149100257,0.4628687690742625,0.5017127665013549,4,garage,-0.7816390705634986,0.3948251411900396,1.0376017376299376,0.27055171912573067,1.630529933719055
08l9WKDuRyGeStQ9ojTlFh,The Strokes,Room On Fire,Meet Me in the Bathroom,53,176160,False,0.4411157024793389,0.9409983361530796,7,0.8798967211749353,1,0.0349272349272349,6.733668341708542e-05,0.89,0.059331619537275,0.5971515768056969,0.6505073228320838,4,garage,-0.9409309994696625,0.5619186402053487,0.1449272349272349,0.28694899467902873,1.820895057328015
6lnnaGN20kl0jEYJSxCgU9,The Strokes,Room On Fire,You Talk Way Too Much,53,186266,False,0.3140495867768595,0.9709991821769376,4,0.9006357755628973,1,0.0364864864864864,0.0596984924623115,0.955,0.0621079691516709,0.7070193285859614,0.5942672287577446,4,garage,-0.9113006897146261,0.6865151898402561,0.08148648648648643,0.18662937762639914,1.8716349577398348
6y4ySPeb68KGoAi1dk130F,The Strokes,Future Present Past,Oblivius,54,299232,False,0.4834710743801653,0.8879968415109307,8,0.866292789916433,1,0.0537422037422037,0.096180904522613,0.648,0.1352185089974293,0.439471007121058,0.478547425272718,4,garage,-0.7918159369883178,0.39024886625912725,0.40574220374220366,0.23136383783846282,1.7542896314273637
341863z079BT4EFPiSw9DP,Regina Spektor,The Call,The Call,61,187426,False,0.5991735537190083,0.100974647485059,10,0.5554013159721258,1,0.03004158004158,0.9386934673366834,0.000302,0.0589203084832904,0.3072227873855544,0.42297663479728,3,piano,0.8377188198516243,0.031021712655633586,1.02973958004158,0.2534364134115934,0.6563759634571849
2n0U2OG5d6TuW5mKx7YrC0,Regina Spektor,Far,Two Birds,73,195840,False,0.5640495867768596,0.4999858996023688,0,0.743635303589772,1,0.0393970893970894,0.8060301507537688,0.00108,0.0899742930591259,0.45676500508647,0.7014673551817577,4,piano,0.30604425115140005,0.22837606197503926,1.0383170893970894,0.395662371827727,1.2436212031921408
2JAUBPBVkimRLc5BGhAkfJ,Regina Spektor,Begin to Hope,Samson,56,189506,False,0.506198347107438,0.1929772419582232,11,0.7252283517032676,1,0.0437629937629937,0.8663316582914572,9.74e-06,0.0961439588688946,0.1871820956256358,0.4143825906697219,4,piano,0.673354416333234,0.036121884557795594,1.0437532537629937,0.2097597824671113,0.9182055936614908
5JYT9U8oafWV5JtTa7hG09,Caj Morgan,Acustic Covers of Popular Songs,The Nights - Acoustic,46,118878,False,0.7933884297520662,0.3309811336679695,6,0.8045475998778422,1,0.0303534303534303,0.5788944723618089,0.0,0.2020565552699228,0.6744659206510683,0.4975342669498813,4,acoustic,0.2479133386938394,0.22323549503750134,1.0303534303534303,0.3947379308032117,1.1355287335458117
5wQci5VCUjdbKnRD61XYwu,Joshua Hyslop,In Deepest Blue (Bonus Track Version),The Flood,60,261640,False,0.5960743801652892,0.4459843767594246,6,0.6752824897970515,1,0.0325363825363825,0.5567839195979899,0.0782,0.0992287917737789,0.2665310274669379,0.3765065140902351,4,acoustic,0.1107995428385653,0.11886867417189138,0.9543363825363824,0.22442588701453065,1.1212668665564762
2xUM2CBmLcvdldtDtPmrfx,Maris Racal,Ate Sandali,Laro Laro Laro,27,174124,False,0.481404958677686,0.1399757473160743,9,0.6260029428912517,1,0.0312889812889812,0.9256281407035176,0.00659,0.3480719794344472,0.3570701932858596,0.6847719487424995,3,acoustic,0.7856523933874433,0.04998116714948329,1.0246989812889813,0.32965261168802146,0.765978690207326
1d39v4V4DmrrLiFX4DKHBv,Ciaran Lavery,Not Nearly Dark,Shame,53,251960,False,0.6394628099173555,0.298980231242521,2,0.7752019767345012,1,0.029002079002079,0.850251256281407,4.99e-05,0.2298200514138817,0.3153611393692777,0.5363957071610838,4,acoustic,0.5512710250388859,0.09428674637353153,1.028952179002079,0.34300510612883356,1.0741822079770222
0gVbkmFqq5fIkXtJJ3UTfM,Boyce Avenue;Rachel Grae,Let It Go,Let It Go,51,255688,False,0.6188016528925621,0.3489816412822841,1,0.7328632110830394,1,0.0312889812889812,0.8231155778894471,0.0,0.0951156812339331,0.4516785350966429,0.6874909946130358,4,acoustic,0.474133936607163,0.1576275165100042,1.0312889812889812,0.425420563815298,1.0818448523653235
3c8k1iPo45JM4fKvIfumwh,Aoi Teshima,Highlights from Aoi Works II,こころをこめて,45,297266,False,0.4834710743801653,0.2539789622067342,6,0.6615119797884449,1,0.0314968814968815,0.9427135678391958,0.000442,0.0899742930591259,0.2461851475076297,0.6314786496799892,4,acoustic,0.6887346056324616,0.06252584827469958,1.0310548814968814,0.30530166120892044,0.9154909419951791
0RRZxVYjfY3jWT4XiYAW7k,Boyce Avenue,"Cover Sessions, Vol. 4",Rise,49,202167,False,0.5867768595041323,0.176976790745499,2,0.6771148560481968,1,0.0388773388773388,0.9346733668341708,0.0,0.0730077120822622,0.3601220752797558,0.4825585989244663,4,acoustic,0.7576965760886718,0.06373324915962018,1.038877338877339,0.28315421920361245,0.8540916467936958
6oz8T0xhXzkEVxyelC3Hc3,Rosi Golan,Lead Balloon,Can't Go Back,41,227413,False,0.5774793388429753,0.2409785955963958,3,0.693467336683417,1,0.03004158004158,0.9678391959798994,2.3e-05,0.1722365038560411,0.1444557477110885,0.5527146303259601,4,acoustic,0.7268606003835036,0.034810743209245376,1.03001858004158,0.319181279289475,0.9344459322798128
0P2HFqXUhqvdZ2bS8doDjR,Matt Johnson,Covers,Havana - Acoustic,53,141142,False,0.8336776859504134,0.4029831641252284,2,0.747022404841889,0,0.0328482328482328,0.9055276381909548,0.0,0.1033419023136246,0.9664292980671414,0.4882058480401954,4,acoustic,0.5025444740657264,0.3894547364384201,1.032848232848233,0.40700632166160927,1.1500055689671174
28WClWvliFajAplluwtX2J,Jason Mraz,YES!,Long Drive,43,230746,False,0.5444214876033059,0.5779880992643993,7,0.7500485854687803,1,0.0339916839916839,0.1979899497487437,3.34e-05,0.0848329048843187,0.4120040691759919,0.6885181897196826,4,acoustic,-0.3799981495156556,0.23813344883222964,1.0339582839916839,0.3748440970891248,1.3280366847331795
4E73Motq88LCg5Oy42uynU,Phillip LaRue,You,Sweet Love,46,267862,False,0.5650826446280993,0.3279810490655837,8,0.6815291929259557,1,0.0333679833679833,0.1638190954773869,0.0926,0.0708483290488432,0.1892166836215666,0.650521266657061,4,acoustic,-0.16416195358819677,0.06205948639491206,0.9407679833679833,0.367598277749393,1.0095102419915394
56twDecxsQon61crfEXrA5,Mother's Daughter;Beck Pete,Hollywood's Bleeding,Hollywood's Bleeding,40,217777,False,0.6756198347107439,0.134975606312098,6,0.6977150948110719,0,0.0343035343035343,0.9427135678391958,0.0,0.0810282776349614,0.1627670396744659,0.4649196603284236,4,acoustic,0.8077379615270978,0.021969579867686346,1.0343035343035343,0.3141089440648648,0.8326907011231699
3InBIgygsMQ90Oc2Izt1mg,Takehara Pistol,PEACE OUT,一等賞,29,133840,False,0.6807851239669422,0.8299952058648055,5,0.8608512174130319,1,0.0462577962577962,0.5909547738693467,0.0,0.0940874035989717,0.9532044760935912,0.590353661880836,4,acoustic,-0.23904043199545877,0.7911551453665542,1.0462577962577961,0.40190399088788326,1.6908464232778373
5ctBsVOClsptyjkQkBLBn4,Adam Christopher;Dan Berk,"10,000 Hours (Acoustic)","10,000 Hours - Acoustic",53,169058,False,0.5392561983471075,0.3819825719085278,10,0.8023820761264887,1,0.0322245322245322,0.3909547738693467,0.0,0.1167095115681234,0.5279755849440488,0.7895040181455643,4,acoustic,0.008972201960818882,0.20167747184183715,1.0322245322245323,0.42574493540494274,1.1843646480350165
0I0l2Oo5zjpCEphpDJL0Pm,Motohiro Hata,言ノ葉,Rain - Long Ver.,44,447306,False,0.6074380165289257,0.6039888324850761,9,0.7791443404869651,1,0.0249480249480249,0.3447236180904522,6.86e-05,0.2390745501285346,0.3570701932858596,0.4277035914645199,4,acoustic,-0.25926521439462386,0.21566640915794677,1.0248794249480249,0.25980342126150596,1.383133172972041
7lLKxcNeJtDTWVRKHovLEC,Aron Wright,Build It Better,Build It Better,51,234473,False,0.5433884297520662,0.33298119006956,4,0.6287237291429523,1,0.0326403326403326,0.914572864321608,0.168,0.0940874035989717,0.1617497456765005,0.4413267084671553,4,acoustic,0.5815916742520479,0.05385962280880981,0.8646403326403326,0.23981182712161545,0.9617049192125122
03yc0G2OoH1Eeyu7Piy8fK,Jason Mraz,I'm Yours,I'm Yours,60,243494,False,0.7159090909090909,0.4299839255467004,11,0.7293650573308531,1,0.0459459459459459,0.5678391959798994,0.0,0.0753727506426735,0.7436419125127163,0.7018438384561397,4,acoustic,0.137855270433199,0.31975406874327367,1.045945945945946,0.5024563843492819,1.1593489828775536
2WihaIEZnX9dNRinCebwUj,Boyce Avenue;Jennel Garcia,"Cover Sessions, Vol. 5",Shallow,52,213900,False,0.6704545454545455,0.3359812746719458,7,0.8007718148754823,1,0.0334719334719334,0.785929648241206,0.0,0.0768123393316195,0.3428280773143439,0.446146623967576,4,acoustic,0.44994837356926026,0.11518381440940564,1.0334719334719333,0.2991210319782612,1.136753089547428
72R0X0h8YaxYNpegeoOl0M,Parachute,The Way It Was,Kiss Me Slowly,61,235813,False,0.4855371900826447,0.8009943880417429,9,0.8117937755073711,1,0.0365904365904365,0.076180904522613,3.53e-05,0.2041131105398457,0.4384537131230926,0.8083700133395926,4,acoustic,-0.72481348351913,0.3511989636276615,1.0365551365904366,0.3924937048239758,1.612788163549114
6wVxhM5GJiZCro0xPWox6g,Bailey Pelkman;Randy Rektor,Acoustic Duets,I Just Called To Say I Love You,54,189646,False,0.7706611570247934,0.25697904680912,0,0.7159554679474721,1,0.0324324324324324,0.7758793969849246,0.0,0.0899742930591259,0.3540183112919634,0.6136770331258803,4,acoustic,0.5189003501758046,0.09097528818878306,1.0324324324324323,0.4729370523883334,0.9729345147565921
6kChpaCoPoh7WY84iSpWk9,Greatman Takit,Energy (Afropop Gospel Vol 1),Story,20,190546,False,0.8729338842975207,0.8489957416799154,8,0.8300063855187539,0,0.1694386694386694,0.7145728643216079,0.0,0.3182519280205655,0.821973550356053,0.4967394689261861,4,afrobeat,-0.1344228773583075,0.6978520440258106,1.1694386694386694,0.43362071409362324,1.6790021271986695
2TPCINjlzZ9Hbp0tCRQC2b,BaianaSystem,BaianaSystem,O Carnaval Quem É Que Faz?,29,263146,False,0.6229338842975207,0.8489957416799154,11,0.7426358310891473,0,0.0407484407484407,0.100502512562814,0.138,0.0889460154241645,0.6856561546286878,0.6647811516669843,4,afrobeat,-0.7484932291171014,0.5821191555363816,0.9027484407484407,0.41411470501569375,1.5916315727690629
4Ic3yQiH5UmyyevTsp08tY,Akalé Wubé;Manu Dibango,Sost,Anbessa,49,221720,False,0.847107438016529,0.4729851381808967,10,0.7875288042422055,0,0.0471933471933471,0.2944723618090452,0.861,0.1197943444730077,0.6561546286876908,0.558059763233852,4,afrobeat,-0.17851277637185153,0.3103513877178824,0.18619334719334713,0.4727365762931391,1.2605139424231022
77r13JXhYWifX2up1zcecR,Jackie Mittoo,The Keyboard King at Studio One,Drum Song,20,264133,False,0.71900826446281,0.4149835025347715,6,0.6412171354007606,1,0.0393970893970894,0.1698492462311557,0.847,0.0712596401028277,0.6480162767039676,0.4452774588773362,4,afrobeat,-0.24513425630361582,0.2689160642061541,0.19239708939708944,0.32015817291180376,1.0562006379355322
3H4VxEjsbVroJdqIYkWE3z,Plastilina Mosh,Juan Manuel,Shampoo,28,139133,False,0.7396694214876034,0.5089861534095262,2,0.7979122129986951,1,0.0782744282744282,0.6864321608040201,0.891,0.0708483290488432,0.3804679552390641,0.7906938912102776,4,afrobeat,0.1774460073944939,0.19365292103271906,0.1872744282744282,0.584852093085288,1.3068983664082214
5gXeGIJCGNycRlkoBIpBeJ,J Prince,Om3ga: Krng the Mixtape,Must Reach,17,184800,False,0.834710743801653,0.7779937394234518,6,0.8571864849107415,1,0.0838877338877338,0.1989949748743718,0.0,0.0838046272493573,0.6236012207527976,0.4648359973785609,4,afrobeat,-0.5789987645490801,0.4851578456424985,1.0838877338877337,0.3880036011176418,1.6351802243341933
3vkQehpUmpIPXNeuQeFeDC,Sarah Téibo,Never Leave Me,Never Leave Me,19,187000,False,0.7469008264462811,0.5579875352484941,5,0.7815874954884922,0,0.028066528066528,0.3457286432160803,1.4e-06,0.0982005141388174,0.5564598168870805,0.4833069175315712,4,afrobeat,-0.21225889203241377,0.3104976416896504,1.028065128066528,0.36098233613153513,1.3395750307369862
0AAk1eycDCCsCe3AP7NKhq,The New Mastersounds;Eddie Roberts;Lamar Williams Jr.,The Deplar Effect,Before,21,244560,False,0.5991735537190083,0.5489872814413368,4,0.6464366029040228,0,0.0393970893970894,0.1668341708542713,0.000344,0.0732133676092545,0.6398779247202442,0.669726561592199,4,afrobeat,-0.38215311058706547,0.3512848423464912,1.0390530893970893,0.40128244392921014,1.1954238843453595
7uiNQlqo95kRej5PcPrq4U,A Mose,Faraway,Faraway,16,171702,False,0.7241735537190083,0.7389926395924366,3,0.8455814986534884,0,0.0608108108108108,0.085929648241206,0.00369,0.0711568123393316,0.2512716174974568,0.4693537966711442,4,afrobeat,-0.6530629913512306,0.18568787586910668,1.0571208108108108,0.33989360688685133,1.5845741382459249
